record_id,region_code,country_name,country_code,survey_acronym,reporting_year,reporting_level,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
1776,LAC,Paraguay,PRY,EPH,2013,national,national,2013,income,3,"2002 - 2022",2.15,0.01787566,0.006360338,0.003303473,0.008739217,18.84757148,12.32953969,0.40618411,0.479360312,0.436089489,0.01590036,0.028229699,0.038012569,0.048139489,0.058724896,0.072556518,0.091684223,0.116208462,0.157564721,0.372979062,0.868096357,2539.984863,6005652,5561.536931,3547.86389,0,micro,survey
1777,LAC,Panama,PAN,EH,2017,national,national,2017,income,5,"2008 - 2021",2.15,0.020971286,0.007745738,0.004745472,0.00659582,30.72089462,20.36275588,0.46609542,0.498885026,0.455200649,0.010956538,0.023444218,0.034882175,0.046546193,0.059323055,0.073608621,0.091444601,0.117994708,0.164722039,0.377077852,0.996808147,0.508052528,4096063,14634.8425,NULL,0,micro,survey
1778,LAC,Paraguay,PRY,EPH,2014,national,national,2014,income,3,"2002 - 2022",2.15,0.02413888,0.006108027,0.002493649,0.008243636,20.10912229,12.63397636,0.459929991,0.50702645,0.424174518,0.014369648,0.025960182,0.036360982,0.046444039,0.056843621,0.069277123,0.086118534,0.108312858,0.149288375,0.407024639,0.898371135,2539.984863,6090721,5774.571488,3716.228604,0,micro,survey
1779,OHI,Portugal,PRT,EU-SILC,2017,national,national,2017,income,0,"2003 - 2020",2.15,0.00410496,0.002137013,0.001316823,0.003582118,31.25841247,25.57109885,0.200630468,0.338038412,0.274782671,0.027414441,0.046150416,0.057229638,0.067247596,0.07678701,0.087741875,0.101196961,0.120026078,0.149568103,0.266637882,1,0.657420278,10300300,20441.4858,13288.37542,0,micro,survey
1780,ECA,Romania,ROU,HBS,2010,national,national,2010,consumption,2,"1999 - 2018",2.15,0,0,0,0,10.4109487,9.207545612,0.131386957,0.281582378,0.243750107,0.035198008,0.051284009,0.062518837,0.073058266,0.083258626,0.094274798,0.107405728,0.124273271,0.149855366,0.218873091,0.877605878,1.805031776,20246871,7657.543016,4835.846914,0,micro,survey
1781,LAC,Paraguay,PRY,EPH,2015,national,national,2015,income,3,"2002 - 2022",2.15,0.018913446,0.004100806,0.001447008,0.005022203,19.00878261,12.58813536,0.400411026,0.476059093,0.430127303,0.015707597,0.027659577,0.038523306,0.048817714,0.060191995,0.073369866,0.091710817,0.116801879,0.15990841,0.367308839,0.927329619,2539.984863,6177950,5861.389724,3737.450135,0,micro,survey
1782,OHI,Portugal,PRT,EU-SILC,2018,national,national,2018,income,0,"2003 - 2020",2.15,0.002902539,0.00152272,0.000999,0.002714266,32.98995472,27.10900764,0.197653458,0.334925626,0.266456644,0.027661134,0.046376057,0.057888387,0.068305917,0.077589762,0.087792669,0.101472565,0.118938332,0.147922318,0.266052858,1.009937172,0.657420278,10283822,21057.61748,13657.74929,0,micro,survey
1783,LAC,Paraguay,PRY,EPH,2016,national,national,2016,income,3,"2002 - 2022",2.15,0.016942917,0.003338445,0.001100163,0.004138641,18.43331948,12.04427635,0.4021088,0.478997177,0.428020163,0.016326606,0.028570736,0.038321572,0.048007283,0.059422059,0.072753209,0.090176768,0.115675249,0.157263227,0.373483291,0.960895134,2539.984863,6266615,6025.084258,3819.412115,0,micro,survey
1784,ECA,Romania,ROU,EU-SILC,2010,national,national,2010,income,3,"2006 - 2020",2.15,0.041745193,0.014580256,0.007840004,0.023361833,11.60332982,9.961970608,0.239989784,0.354725509,0.319924806,0.019177727,0.038251987,0.052862436,0.065407341,0.078303167,0.09286478,0.110499325,0.131559616,0.16077839,0.250295231,0.877605878,1.805031776,20246871,7657.543016,4835.846914,0,micro,survey
1785,ECA,Romania,ROU,HBS,2011,national,national,2011,consumption,2,"1999 - 2018",2.15,0,0,0,0,10.19571714,9.147367322,0.122273757,0.272115199,0.233629032,0.036606156,0.052796721,0.063836889,0.073885168,0.084419878,0.095251711,0.107977111,0.123560209,0.147262828,0.214403329,0.928412705,1.805031776,20147528,8042.904089,5077.944463,0,micro,survey
1786,OHI,Portugal,PRT,EU-SILC,2019,national,national,2019,income,0,"2003 - 2020",2.15,0.001487206,0.000595,0.000294,0.000854,35.26192495,29.42764319,0.18523875,0.327627472,0.261375538,0.028324916,0.047617375,0.058975858,0.068550951,0.07821455,0.088902466,0.101034467,0.119347109,0.149213765,0.259818543,1.013352578,0.657420278,10286263,21617.41162,14100.09514,0,micro,survey
1787,ECA,Romania,ROU,EU-SILC,2011,national,national,2011,income,3,"2006 - 2020",2.15,0.053764199,0.020444601,0.011305526,0.034599499,10.87690967,9.227163313,0.251931995,0.358719303,0.333480381,0.018163477,0.037254009,0.051368213,0.065099122,0.078051475,0.092581742,0.111661453,0.134160328,0.162906801,0.248753381,0.928412705,1.805031776,20147528,8042.904089,5077.944463,0,micro,survey
1788,ECA,"Russian Federation",RUS,HBS,2017,national,national,2017,consumption,1,"1997 - 2020",2.15,0.000334,0.0000688,0.0000226,0.000085,22.56980112,17.13562224,0.229324705,0.37239071,0.320923968,0.028638721,0.041861512,0.051457628,0.060521052,0.070414288,0.082318357,0.097702866,0.119383118,0.155523431,0.292179027,1,25.21830177,144496739,9473.1875,4943.894531,0,micro,survey
1789,OHI,Portugal,PRT,EU-SILC,2020,national,national,2020,income,0,"2003 - 2020",2.15,0.004722897,0.001935128,0.001215502,0.003197108,36.5825067,29.73526039,0.217598527,0.346686314,0.281636044,0.024111231,0.044668533,0.057045586,0.067056366,0.076572622,0.087583032,0.101240145,0.120303597,0.152112264,0.269306624,1.0132265,0.657420278,10297081,19802.22902,13096.24568,0,micro,survey
1790,ECA,Romania,ROU,HBS,2012,national,national,2012,consumption,2,"1999 - 2018",2.15,0,0,0,0,10.39472213,9.247948576,0.123471929,0.273342376,0.235738703,0.036624957,0.0525072,0.063908708,0.073988086,0.083891888,0.094606423,0.107433266,0.124220124,0.148189018,0.21463033,0.959374572,1.805031776,20058035,8234.305287,5196.794446,0,micro,survey
1791,ECA,"Russian Federation",RUS,VNDN,2017,national,national,2017,income,2,"2014 - 2018",2.15,0.002678298,0.001205043,0.000785,0.002387016,31.39406009,25.70336462,0.221074203,0.354576048,0.313611392,0.024286792,0.041154487,0.053080379,0.064202905,0.075803899,0.08868783,0.104181618,0.125579138,0.160646341,0.262376611,1,25.21830177,144496739,9473.1875,4943.894531,0,micro,survey
1792,ECA,Romania,ROU,EU-SILC,2012,national,national,2012,income,3,"2006 - 2020",2.15,0.062081663,0.022041802,0.011681555,0.035210543,10.9495764,9.356543024,0.262452831,0.365482708,0.329515374,0.016821876,0.036499237,0.050616359,0.064716479,0.078319943,0.092725702,0.110632045,0.131951753,0.163090912,0.254625693,0.959374572,1.805031776,20058035,8234.305287,5196.794446,0,micro,survey
1793,ECA,Romania,ROU,HBS,2013,national,national,2013,consumption,2,"1999 - 2018",2.15,0,0,0,0,10.46206449,9.343697277,0.124827279,0.274506993,0.235525624,0.036404083,0.052428168,0.063478729,0.073640824,0.08420994,0.095181324,0.107515096,0.123530596,0.147538169,0.21607307,0.997602841,1.805031776,19983693,8287.250347,4957.920181,0,micro,survey
1794,ECA,"Russian Federation",RUS,HBS,2018,national,national,2018,consumption,1,"1997 - 2020",2.15,0.000292,0.0000477,0.0000148,0.0000583,22.86600203,17.30193583,0.231616223,0.374730062,0.31603971,0.028910191,0.042026799,0.051235647,0.060410241,0.070283913,0.081980822,0.096750009,0.117161019,0.152411711,0.298829647,1.028783022,25.21830177,144477859,9739.908203,5152.976074,0,micro,survey
1795,ECA,Romania,ROU,EU-SILC,2013,national,national,2013,income,3,"2006 - 2020",2.15,0.06617123,0.022630916,0.012394396,0.037220927,11.0250674,9.41716514,0.27424386,0.369177172,0.337011953,0.016247399,0.033355755,0.04942505,0.064977853,0.079481743,0.094057634,0.112558421,0.133730651,0.161948304,0.254217191,0.997602841,1.805031776,19983693,8287.250347,4957.920181,0,micro,survey
1796,ECA,Romania,ROU,EU-SILC,2014,national,national,2014,income,3,"2006 - 2020",2.15,0.070226743,0.025346445,0.013591554,0.040781334,11.43827634,10.21032023,0.26961036,0.360115397,0.319885402,0.015007818,0.033780957,0.051211724,0.067536283,0.081158853,0.096627101,0.113383613,0.133964047,0.162471535,0.244858069,1.008260364,1.805031776,19908979,8661.122756,5178.711192,0,micro,survey
1797,ECA,"Russian Federation",RUS,VNDN,2018,national,national,2018,income,2,"2014 - 2018",2.15,0.001468571,0.000625,0.000387,0.001174533,32.08127452,26.20337829,0.21375959,0.352571761,0.313179964,0.025704079,0.041591483,0.053056471,0.063910138,0.075507579,0.0885448,0.103925022,0.124773804,0.159760921,0.263225703,1.028783022,25.21830177,144477859,9739.908203,5152.976074,0,micro,survey
1798,ECA,"Russian Federation",RUS,HBS,2019,national,NULL,2019,consumption,1,"1997 - 2020",2.15,0.0003,0.0000297,0.00000515,0.0000328,23.71680547,17.90122906,0.234841165,0.376914373,0.315033258,0.029014365,0.041762295,0.051040189,0.060209564,0.070070511,0.081589807,0.096782267,0.117019952,0.150852725,0.301658326,1.074773362,25.21830177,144406261,9958.469727,5348.782715,0,micro,survey
1799,ECA,"Russian Federation",RUS,HBS,2020,national,national,2020,consumption,1,"1997 - 2020",2.15,0.000102,0.0000136,0.00000338,0.0000157,22.53016062,17.40707936,0.213853393,0.360298092,0.296525587,0.030751899,0.044067997,0.05332415,0.062392564,0.072042079,0.082997852,0.097256605,0.117073791,0.149850115,0.290242948,1.111118581,25.21830177,144073139,9714.383789,5044.003418,0,micro,survey
1800,SSA,Rwanda,RWA,ENBCM,1984,rural,rural,1984.5,consumption,0,1984,2.15,0.585911467,0.171547154,0.065193588,0.224029691,2.336094809,1.939785835,0.135376268,0.288985949,0.237266308,0.044049415,0.052932969,0.061290737,0.06961068,0.078369464,0.088182737,0.100075768,0.116245933,0.143396115,0.245846182,0.074550195,293.7049561,5754619,399.4877039,247.8120723,0,group,survey
1801,SSA,Rwanda,RWA,EICV-I,2000,national,national,2000.38,consumption,1,"2000 - 2016",2.15,0.752136048,0.360206247,0.210256847,0.57225634,2.112521081,1.31515131,0.402055287,0.485472726,0.381905638,0.019932279,0.031960188,0.040213351,0.048474943,0.057246219,0.068478607,0.08232828,0.102141865,0.141190783,0.408033485,0.322614484,293.7049561,8109989,337.6319107,317.0586985,0,micro,survey
1802,LAC,Paraguay,PRY,EH,1990,national,national,1990,income,0,"1990 - 1995",2.15,0.011892296,0.002931601,0.001631173,0.002590836,15.83616427,11.43076481,0.28366871,0.408393434,0.384993174,0.021719834,0.035930311,0.046208833,0.056298258,0.066576044,0.079127719,0.097321728,0.125555915,0.163739051,0.307522307,0.100349338,2539.984863,4059195,4036.313708,2621.405671,0,micro,survey
1803,SSA,Rwanda,RWA,EICV-II,2005,national,national,2005.75,consumption,1,"2000 - 2016",2.15,0.660517452,0.293455495,0.16427361,0.456325642,2.737332965,1.585396792,0.467695604,0.520394142,0.411807976,0.017205213,0.028184828,0.036659414,0.044662932,0.053466646,0.063305578,0.077380117,0.098979751,0.14135149,0.43880403,0.470910145,293.7049561,9026299,447.4305343,374.4656769,0,micro,survey
1804,LAC,Paraguay,PRY,EH,1995,national,national,1995,income,0,"1990 - 1995",2.15,0.124030192,0.05256667,0.030905031,0.071496505,14.90917399,8.061832571,0.649485196,0.581590394,0.565846886,0.007144995,0.016580835,0.025734729,0.035684201,0.047579327,0.061996135,0.080589503,0.106980159,0.156622924,0.461087192,0.234803417,2539.984863,4603917,4421.900864,2740.700781,0,micro,survey
1805,SSA,Rwanda,RWA,EICV-III,2010,national,national,2010.83,consumption,1,"2000 - 2016",2.15,0.592051564,0.228428237,0.113552816,0.328266782,2.910258579,1.836187623,0.374901244,0.472224139,0.368139573,0.02287581,0.033509552,0.0414536,0.049593149,0.058393971,0.068724153,0.082353259,0.10253606,0.142199905,0.398360542,0.662513959,293.7049561,10309031,583.8611618,463.4600872,0,micro,survey
1806,SSA,Rwanda,RWA,EICV-IV,2013,national,national,2013.75,consumption,1,"2000 - 2016",2.15,0.53747188,0.187409666,0.087986471,0.262563329,3.102005732,2.03977242,0.341799467,0.451128319,0.347423858,0.024093364,0.035533924,0.044012715,0.052477601,0.061215517,0.071144457,0.0849172,0.104711094,0.142579434,0.379314694,0.815325749,293.7049561,11101350,665.9365306,520.6490158,0,micro,survey
1807,LAC,Paraguay,PRY,EIH,1997,national,national,1997,income,1,"1997 - 2001",2.15,0.105531687,0.045341747,0.026252256,0.070039694,16.00904887,9.602362013,0.593167308,0.548924318,0.549056039,0.007362756,0.017848022,0.027170573,0.038646078,0.052199779,0.069019846,0.088044938,0.115633506,0.169689914,0.414384589,0.283785122,2539.984863,4818289,4473.73406,2709.667571,0,micro,survey
1808,SSA,Rwanda,RWA,EICV-V,2016,national,national,2016.77,consumption,1,"2000 - 2016",2.15,0.520053934,0.18348163,0.086249924,0.257086375,3.086795569,2.073804885,0.318571887,0.437100478,0.361874906,0.024357798,0.035877873,0.044749257,0.053349872,0.062368719,0.073248955,0.087892921,0.109909273,0.151900869,0.356344464,0.976774683,293.7049561,11930899,758.8701429,601.8084537,0,micro,survey
1809,LAC,Paraguay,PRY,EPH,1999,national,national,1999,income,2,1999,2.15,0.102067385,0.040759923,0.022754051,0.059798869,14.55507177,8.513688435,0.566663296,0.545774652,0.521682723,0.008754251,0.019697355,0.030210875,0.040585156,0.051639599,0.06640812,0.084617336,0.112359735,0.164632639,0.421094936,0.326872181,2539.984863,5026031,4233.109717,2548.784239,0,micro,survey
1810,SSA,Sudan,SDN,NBHS,2009,national,national,2009,consumption,0,2009,2.15,0.185761689,0.051908114,0.021709413,0.069863856,4.674115054,3.772370039,0.213185461,0.35395337,0.313888347,0.026392077,0.041827794,0.052736817,0.063781667,0.074962705,0.087864444,0.103724373,0.124964359,0.156877523,0.26686824,0.162357354,6.464017,32948155,2220.949463,1689.08313,0,micro,survey
1811,SSA,Sudan,SDN,NBHS,2014,national,national,2014,consumption,1,2014,2.15,0.152630599,0.036132326,0.01289594,0.045994141,4.563741866,3.661623371,0.197038535,0.342431971,0.275480467,0.031740893,0.046535,0.055996093,0.064664893,0.07463122,0.086334113,0.099625638,0.116736559,0.145961871,0.277773721,0.591487069,6.464017,37003245,2253.633301,1882.143555,0,micro,survey
1812,LAC,Paraguay,PRY,EIH,2001,national,national,2001,income,1,"1997 - 2001",2.15,0.089409797,0.032870453,0.017282408,0.049251361,14.8448793,8.710626807,0.558714717,0.54629301,0.49612296,0.0097829,0.020761347,0.030239216,0.040697961,0.052596085,0.065955995,0.082359257,0.109017665,0.157867258,0.430722315,0.37431005,2539.984863,5211541,3954.693108,2554.971552,0,micro,survey
1813,SSA,Senegal,SEN,EP,1991,national,national,1991.25,consumption,0,1991,2.15,0.700988736,0.379446448,0.247574803,0.677170863,2.267872698,1.302885799,0.526262097,0.541373585,0.511963513,0.013602922,0.021429622,0.030013745,0.039701959,0.051034599,0.064934211,0.083176988,0.109857883,0.15809507,0.428153,0.497277246,238.5776978,7754289,1012.702741,730.4344502,0,group,survey
1814,LAC,Paraguay,PRY,EPH,2002,national,national,2002,income,3,"2002 - 2022",2.15,0.132358344,0.049718828,0.025389259,0.072045014,12.03621246,6.613700282,0.613973773,0.572762901,0.505725261,0.009529278,0.019468086,0.028406265,0.037712833,0.049052615,0.06195788,0.079703891,0.103639079,0.14881537,0.461714704,0.440300578,2539.984863,5286512,3897.774907,2448.269654,0,micro,survey
1815,SSA,Senegal,SEN,ESAM,1994,national,national,1994.33,consumption,1,1994,2.15,0.602518555,0.230903891,0.114454985,0.331600223,2.543006746,1.820317514,0.295702574,0.41440712,0.326348527,0.02624464,0.038354555,0.047293951,0.056314904,0.066187253,0.077663491,0.091959279,0.111724464,0.145313998,0.338943465,0.670427221,238.5776978,8416997,957.6880331,694.3334977,0,group,survey
1816,LAC,Paraguay,PRY,EPH,2003,national,national,2003,income,3,"2002 - 2022",2.15,0.083024678,0.027280145,0.01309584,0.03868712,13.63339853,7.679607863,0.548204901,0.549383523,0.495178788,0.011612499,0.022122807,0.031103397,0.040045167,0.050692093,0.063066891,0.080441077,0.10662379,0.153427334,0.440864944,0.468600915,2539.984863,5353254,4015.492411,2606.674225,0,micro,survey
1817,SSA,Senegal,SEN,ESAM-II,2001,national,national,2001.31,consumption,2,2001,2.15,0.524407088,0.182037781,0.083167556,0.250646567,2.934368136,2.065889247,0.28208147,0.412294356,0.344108486,0.027150188,0.038423489,0.046980813,0.055534238,0.065226909,0.077025906,0.092485753,0.113042466,0.149681649,0.33444859,0.784996401,238.5776978,9938027,1096.895422,824.1059921,0,micro,survey
1818,LAC,Paraguay,PRY,EPH,2004,national,national,2004,income,3,"2002 - 2022",2.15,0.057077719,0.017326588,0.00832526,0.024104545,13.33838223,7.850239314,0.485535557,0.522628136,0.460070492,0.014376427,0.02530136,0.034484316,0.043366126,0.053481236,0.066180846,0.083007918,0.107198541,0.152716868,0.419886361,0.494926809,2539.984863,5416324,4129.762449,2697.56757,0,micro,survey
1819,SSA,Senegal,SEN,ESPS-I,2005,national,national,2005.8,consumption,3,"2005 - 2011",2.15,0.41061754,0.139376218,0.065681921,0.199046476,3.315626788,2.50358823,0.262475506,0.392222819,0.347473219,0.02398018,0.038328083,0.048176855,0.058586323,0.069276668,0.082501709,0.098624509,0.122377462,0.157676043,0.300472169,0.828737802,238.5776978,10974057,1145.707636,841.3897873,0,micro,survey
1820,SSA,Senegal,SEN,ESPS-II,2011,national,national,2011.29,consumption,3,"2005 - 2011",2.15,0.409843654,0.143291617,0.068238573,0.206023915,3.364163498,2.498918584,0.277030159,0.402852251,0.356249025,0.023032261,0.037575605,0.046777513,0.05671784,0.068476594,0.08114257,0.096493702,0.120525646,0.158797086,0.310461182,0.971535207,238.5776978,12875880,1147.092961,860.0663218,0,micro,survey
1821,LAC,Paraguay,PRY,EPH,2005,national,national,2005,income,3,"2002 - 2022",2.15,0.060722801,0.020395565,0.009666125,0.028491722,14.01298667,8.508103074,0.474088175,0.513817921,0.46018873,0.013224476,0.025759316,0.034727042,0.044626599,0.054905935,0.066896567,0.084928438,0.111591098,0.158937503,0.404403025,0.555476365,2539.984863,5476878,4171.236508,2692.173052,0,micro,survey
1822,SSA,Senegal,SEN,EHCVM,2018,national,national,2018.5,consumption,4,2018,2.15,0.092225657,0.017643094,0.005500126,0.021588795,5.98155848,4.43355621,0.24085895,0.383147842,0.326507366,0.02962887,0.041064302,0.049663251,0.058770579,0.068807345,0.080582989,0.096106635,0.115954883,0.151635511,0.307785635,1.0241919,238.5776978,15574909,1384.642075,958.7112884,0,micro,survey
1823,LAC,Paraguay,PRY,EPH,2006,national,national,2006,income,3,"2002 - 2022",2.15,0.079477437,0.024377371,0.011246462,0.034030834,13.07926722,7.821392362,0.508517454,0.529954886,0.464896241,0.012631755,0.023052943,0.033040794,0.042856976,0.05395202,0.066986896,0.084305393,0.107633967,0.151419345,0.424119911,0.621092351,2539.984863,5534675,4326.099794,2770.580297,0,micro,survey
1824,EAP,"Solomon Islands",SLB,HIES,2005,national,national,2005.5,consumption,0,2005,2.15,0.506165018,0.20058812,0.105238876,0.301169309,3.20898695,2.131038513,0.365872108,0.460968521,0.41508058,0.018532396,0.031223325,0.040545314,0.049981674,0.060341292,0.072737867,0.090210288,0.116058512,0.162903174,0.357466158,0.54808057,7.714402455,482486,1757.889647,1181.211514,0,micro,survey
1825,EAP,"Solomon Islands",SLB,HIES,2012,national,national,2012.79,consumption,1,2012,2.15,0.265648856,0.073341357,0.029767259,0.09705491,4.024132832,3.103404029,0.229349859,0.37054927,0.306490136,0.027575427,0.042188778,0.051975849,0.061736743,0.072199926,0.082824931,0.09739229,0.118017355,0.153625359,0.292463343,0.936726539,7.714402455,567763,2127.70208,1343.260973,0,micro,survey
1826,LAC,Paraguay,PRY,EPH,2007,national,national,2007,income,3,"2002 - 2022",2.15,0.078423054,0.024334771,0.011190031,0.033701449,14.01047067,8.400963057,0.513889229,0.530412063,0.450273951,0.011904531,0.023824287,0.034019136,0.043483914,0.0542208,0.067029127,0.082552587,0.106690761,0.150912657,0.425362201,0.664603905,2539.984863,5590145,4515.390156,2880.054812,0,micro,survey
1827,SSA,"Sierra Leone",SLE,SLIHS,2003,national,national,2003.25,consumption,1,"2003 - 2018",2.15,0.61331979,0.238950248,0.118613799,0.342812841,2.46785058,1.778999895,0.264496792,0.40167732,0.346859772,0.02671966,0.039208052,0.04795136,0.056539602,0.066296406,0.077985255,0.092993609,0.114407222,0.157657748,0.320241087,0.310705234,2128.518799,5350907,445.2303594,428.4695571,0,micro,survey
1828,LAC,Paraguay,PRY,EPH,2008,national,national,2008,income,3,"2002 - 2022",2.15,0.043219878,0.012765994,0.005874359,0.018186432,14.5695232,8.986500443,0.455979916,0.507046912,0.454813883,0.015004785,0.025884799,0.035468257,0.04469652,0.055372886,0.068742656,0.08622348,0.11132059,0.156329773,0.400956254,0.70092693,2539.984863,5645148,4761.869723,3020.018044,0,micro,survey
1829,SSA,"Sierra Leone",SLE,SLIHS,2011,national,NULL,2011,consumption,1,"2003 - 2018",2.15,0.386981293,0.105939576,0.041495225,0.138568427,3.189014592,2.510579852,0.18861477,0.340302393,0.29529271,0.032550617,0.046478145,0.055150587,0.064142461,0.073416311,0.084798066,0.098904184,0.120299652,0.155122893,0.269137085,0.607506798,2128.518799,6612385,554.5386429,530.1361938,0,micro,survey
1830,SSA,"Sierra Leone",SLE,SLIHS,2018,national,national,2018,consumption,1,"2003 - 2018",2.15,0.260620341,0.06040431,0.02010411,0.074661251,3.885994758,2.959349694,0.208215754,0.356901776,0.288002789,0.033522087,0.045458668,0.054191191,0.062503038,0.071064749,0.081637247,0.095303942,0.114472556,0.147859702,0.29398682,1.160295467,2128.518799,7861281,617.5295194,568.9406919,0,micro,survey
1831,LAC,"El Salvador",SLV,EHPM,1991,national,national,1991,income,0,"1989 - 1999",2.15,0.220605618,0.108464816,0.076091496,0.141862714,7.710024058,4.718075503,0.547589423,0.53951898,0.494392824,0.005561062,0.020167569,0.031389752,0.042848035,0.054644844,0.068766138,0.086839161,0.113904271,0.162023328,0.413855839,3.034074588,0.51499927,5461070,2356.517438,2084.654936,0,micro,survey
1832,LAC,"El Salvador",SLV,EHPM,2013,national,national,2013,income,1,"2000 - 2022",2.15,0.036247289,0.008658605,0.003130955,0.01090242,10.89525781,7.764701807,0.323179299,0.43358963,0.358988828,0.021149667,0.034269556,0.044127729,0.054365306,0.065340886,0.077238724,0.092941695,0.114213094,0.154001418,0.342351925,0.980674976,0.51499927,6185642,3638.162797,3136.073716,0,micro,survey
1833,LAC,"El Salvador",SLV,EHPM,2014,national,national,2014,income,1,"2000 - 2022",2.15,0.034414844,0.007640826,0.002696343,0.009447205,10.63307967,7.733602973,0.29345878,0.415598414,0.361697024,0.022072854,0.035614069,0.045809685,0.055909291,0.067055908,0.079555425,0.095428474,0.118444179,0.158600933,0.321509183,0.993270801,0.51499927,6209526,3686.095562,3119.611714,0,micro,survey
1834,LAC,"El Salvador",SLV,EHPM,1995,national,national,1995,income,0,"1989 - 1999",2.15,0.132593009,0.057184327,0.035340072,0.085637476,8.885467778,5.837604343,0.46115017,0.498797371,0.432917956,0.011094796,0.026137046,0.036596491,0.047158419,0.058863247,0.072360564,0.089248942,0.113049367,0.157390176,0.388100952,4.702356671,0.51499927,5748195,2780.048977,2540.501282,0,micro,survey
1835,LAC,"El Salvador",SLV,EHPM,2015,national,national,2015,income,1,"2000 - 2022",2.15,0.023088479,0.004774253,0.001586384,0.006005418,10.94050594,8.078950674,0.278307955,0.405519418,0.343946633,0.02382359,0.037321543,0.047229918,0.057333146,0.068042485,0.080412051,0.096152618,0.117951238,0.153467027,0.318266385,0.995879936,0.51499927,6231066,3761.51368,3200.052768,0,micro,survey
1836,LAC,"El Salvador",SLV,EHPM,1996,national,national,1996,income,0,"1989 - 1999",2.15,0.152622665,0.062644982,0.037176695,0.096815904,8.858798041,5.663347282,0.485033778,0.509821756,0.45542113,0.010647698,0.02394789,0.035073026,0.045590108,0.057110509,0.070520105,0.087799006,0.1144442,0.16131531,0.393552149,5.162666271,0.51499927,5797140,2778.945718,2559.228452,0,micro,survey
1837,LAC,"El Salvador",SLV,EHPM,2016,national,national,2016,income,1,"2000 - 2022",2.15,0.026329819,0.005887528,0.002059906,0.007418845,11.02673823,8.388868491,0.273625852,0.399785802,0.343878202,0.022843195,0.036612302,0.047381763,0.05826199,0.069614689,0.082658537,0.098436154,0.120403698,0.157258331,0.30652934,0.987711459,0.51499927,6250510,3845.022493,3255.111044,0,micro,survey
1838,LAC,"El Salvador",SLV,EHPM,1998,national,national,1998,income,0,"1989 - 1999",2.15,0.210310436,0.116042164,0.085080093,0.180704452,8.993803543,5.643103569,0.609418592,0.545157114,0.521191153,0.003780759,0.016346374,0.028946505,0.041496317,0.055133228,0.07104262,0.090091309,0.118303684,0.169567386,0.405291818,5.531878156,0.51499927,5885083,2898.200506,2535.601232,0,micro,survey
1839,LAC,"El Salvador",SLV,EHPM,2017,national,national,2017,income,1,"2000 - 2022",2.15,0.021554992,0.004740816,0.001612132,0.005929625,11.07099585,8.630774941,0.246049715,0.380071879,0.328348915,0.02467194,0.03931304,0.049634401,0.060395882,0.0719886,0.084752243,0.100579067,0.121356467,0.155881992,0.291426368,1.004203884,0.51499927,6266654,3921.315863,3298.584041,0,micro,survey
1840,LAC,"El Salvador",SLV,EHPM,2018,national,national,2018,income,1,"2000 - 2022",2.15,0.018427663,0.003883059,0.001367162,0.004894311,11.90697228,9.232856361,0.25401496,0.386105712,0.335046141,0.023768368,0.038289073,0.049005165,0.059675508,0.071299798,0.084140121,0.099787986,0.12153431,0.158601886,0.293897783,1.015081045,0.51499927,6276342,4009.716557,3339.180942,0,micro,survey
1841,LAC,"El Salvador",SLV,EHPM,1999,national,national,1999,income,0,"1989 - 1999",2.15,0.172511738,0.092645654,0.068426071,0.139841517,9.39012635,5.951741636,0.547447316,0.52197689,0.508662695,0.005062236,0.020044352,0.032415893,0.044261076,0.056641535,0.072225526,0.092421296,0.120112278,0.170335912,0.386479896,5.560357444,0.51499927,5923852,2941.483052,2583.495919,0,micro,survey
1842,LAC,"El Salvador",SLV,EHPM,2019,national,national,2019,income,1,"2000 - 2022",2.15,0.014019152,0.002837585,0.000851,0.003427889,12.95172629,9.886845389,0.254650268,0.387787639,0.337404841,0.024386997,0.038652979,0.049047728,0.059328749,0.070534705,0.083049676,0.098911568,0.120164429,0.157939198,0.29798397,1.009225789,0.51499927,6280217,4105.646168,3394.136882,0,micro,survey
1843,LAC,"El Salvador",SLV,EHPM,2000,national,national,2000,income,1,"2000 - 2022",2.15,0.129429345,0.054267234,0.031928193,0.086679403,10.62905623,6.711727313,0.504872588,0.514743677,0.48221775,0.009758097,0.022366848,0.033443644,0.044488464,0.05649526,0.070638834,0.088863874,0.116374333,0.167800383,0.389770262,5.781300225,0.51499927,5958482,2957.371867,2626.387506,0,micro,survey
1844,LAC,"El Salvador",SLV,EHPM,2021,national,national,2021,income,1,"2000 - 2022",2.15,0.03586186,0.013961516,0.007798437,0.020860894,13.01864173,10.26513382,0.277669336,0.39012462,0.341833292,0.019102031,0.036797691,0.048768016,0.060267681,0.072660595,0.08601965,0.102541502,0.124033179,0.159966231,0.289843424,1.069948598,0.51499927,6314167,4182.352078,3605.192118,0,micro,survey
